transcript_id,speaker_role,entropy,age_in_months,age,entropy_random
4311,Parent,5.152670451352451,51,51.29674120618493,5.286863821764762
4311,Target_Child,5.210101353163421,51,51.29674120618493,4.772576879452182
4312,Parent,4.581444407156575,48,48.82235774861907,5.577852555875793
4312,Target_Child,4.065121147679166,48,48.82235774861907,5.2522897477591854
4313,Parent,4.979816055277882,43,43.03373785909361,5.254570138714027
4313,Target_Child,4.6896600656317995,43,43.03373785909361,5.2270823552984504
4314,Parent,4.797915074312649,51,51.428160742520376,5.631239523166308
4314,Target_Child,4.174285095291842,51,51.428160742520376,5.30524880194739
4315,Parent,4.8669304097031105,48,48.23096983510955,5.387379376662665
4315,Target_Child,4.829235150082393,48,48.23096983510955,4.829235150082393
4316,Parent,4.533212269540911,45,45.72373149345982,5.533360128908947
4316,Target_Child,4.312860292972616,45,45.72373149345982,4.194467035459757
4317,Parent,4.683601702671611,45,45.09948869586644,5.432887705834218
4317,Target_Child,3.974899131333808,45,45.09948869586644,5.1201257010829275
4318,Parent,4.577321898413379,45,45.888005913879134,5.35154230966622
4318,Target_Child,4.289230796056723,45,45.888005913879134,4.910051474437782
4319,Parent,4.589842506925588,47,47.88804698248424,5.471696557040468
4319,Target_Child,4.841876385109421,47,47.88804698248424,5.4627810880065555
4320,Parent,4.4026523086512634,49,49.7566685147539,4.620017360407431
4320,Target_Child,4.529249984763907,49,49.7566685147539,4.652867524601443
4321,Parent,4.575101005156713,46,46.85517156409782,5.184837213368356
4321,Target_Child,4.445691157149688,46,46.85517156409782,5.337386523872695
4322,Parent,4.5354386688953445,48,48.95377728495451,5.4835685103031215
4322,Target_Child,4.426586199563332,48,48.95377728495451,5.1455102907460875
4323,Parent,4.789430190828524,48,48.26382471919341,5.437107639768709
4323,Target_Child,4.3134434537147,48,48.26382471919341,4.802793921509335
4324,Parent,4.602521199535167,48,48.72379309636748,5.368749386434194
4324,Target_Child,4.08759095138623,48,48.72379309636748,4.386210626315769
4326,Parent,4.32974026556077,49,49.033861064908926,5.522608628753634
4326,Target_Child,3.1642580453714304,49,49.033861064908926,5.117445916465048
4329,Parent,4.065468234421461,59,59.03406640793445,5.952603340852722
4329,Target_Child,4.136458488632463,59,59.03406640793445,5.578734338653716
4330,Parent,4.273967515484698,44,44.69085607507341,5.45668194758495
4330,Target_Child,4.143707224288135,44,44.69085607507341,3.983548519480993
4331,Parent,4.531231760906455,47,47.39522372122631,4.589842506925588
4331,Target_Child,3.5180885679921072,47,47.39522372122631,5.002924594625051
4332,Parent,4.748008583213266,44,44.72371095915727,4.828448077015258
4332,Target_Child,3.5086964387936805,44,44.72371095915727,5.317342216728664
4334,Parent,4.16201955700041,45,45.49374730487279,5.2714037750887925
4334,Target_Child,4.380896803710985,45,45.49374730487279,4.617727512933899
4335,Parent,4.973319052282897,47,47.95375675065196,4.584023013630032
4335,Target_Child,3.813586232597623,47,47.95375675065196,5.0697081091463145
4336,Parent,4.227307353955243,48,48.95377728495451,5.469199266775944
4336,Target_Child,3.6956053169727614,48,48.95377728495451,4.760062157244014
4337,Parent,4.519198182078595,52,52.461036160906794,5.191754774611843
4337,Target_Child,4.501694342869057,52,52.461036160906794,5.40789216094529
4338,Parent,4.699742817642971,59,59.1654859442699,5.4696269998856355
4338,Target_Child,4.685375483414351,59,59.1654859442699,5.48734185039814
4339,Parent,4.957818019106765,45,45.98657056613072,5.965191954028997
4339,Target_Child,4.841084847220874,45,45.98657056613072,4.620121392411807
4340,Parent,4.077243970582087,46,46.46091295509148,5.202898677163057
4340,Target_Child,3.700637509095928,46,46.46091295509148,4.719435370927474
4341,Parent,4.474903252214294,45,45.55945707304051,5.585244128231938
4341,Target_Child,3.9173892990447055,45,45.55945707304051,4.314626132460302
4342,Parent,4.583804312693673,42,42.9536540791392,4.583804312693673
4342,Target_Child,3.8508614025886665,42,42.9536540791392,5.268626474829557
4346,Parent,3.74331623771268,51,51.461015626604244,5.291178643318066
4346,Target_Child,2.6547112542846274,51,51.461015626604244,3.8312685563416347
4347,Parent,4.581341050840655,48,48.000985646522516,4.8669304097031105
4347,Target_Child,4.164406681882645,48,48.000985646522516,5.0596699993680305
4348,Parent,4.86333458925195,50,50.099591367379205,4.5377764961436675
4348,Target_Child,4.066828520004246,50,50.099591367379205,5.231948413629151
4349,Parent,4.225106826414927,48,48.296679603277276,5.375780377005885
4349,Target_Child,4.8696673970327184,48,48.296679603277276,4.459283474186152
4350,Parent,4.87293623102018,45,45.98657056613072,5.251925031859166
4350,Target_Child,4.620121392411807,45,45.98657056613072,5.256091265982668
4351,Parent,4.0119083560846205,47,47.69091767798107,5.7452420000335644
4351,Target_Child,3.9981947410557415,47,47.69091767798107,5.319574978827494
4353,Parent,5.2518302779437915,49,49.296700137579826,5.323692866747948
4353,Target_Child,4.731255757767887,49,49.296700137579826,4.411474631238606
4354,Parent,5.335671300282763,46,46.49376783917534,5.349563256548938
4354,Target_Child,5.029567591310264,46,46.49376783917534,5.565201948766559
4355,Parent,5.347672958824872,45,45.82229614571141,5.524358508266983
4355,Target_Child,4.923733646115919,45,45.82229614571141,5.097037010768108
4356,Parent,5.672959047238152,43,43.16515739542906,5.509693332060992
4356,Target_Child,5.276529300688825,43,43.16515739542906,4.733956862536212
4357,Parent,5.370885894868738,50,50.296720671882376,5.108844114967796
4357,Target_Child,4.90450218659398,50,50.296720671882376,5.233502125949105
4358,Parent,5.450311544340219,50,50.493849976385555,5.425505553440218
4358,Target_Child,4.995884150717055,50,50.493849976385555,5.573019693493798
4360,Parent,4.584023013630032,47,47.75662744614879,5.468059386254653
4360,Target_Child,4.369104424495239,47,47.75662744614879,4.783963257652137
4361,Parent,4.927643122678459,45,45.52660218895665,4.87293623102018
4361,Target_Child,5.072892918135951,45,45.52660218895665,4.921150001904472
4362,Parent,5.579633226257673,43,43.657980656686995,5.302273994552639
4362,Target_Child,4.956683462655579,43,43.657980656686995,5.385179521836431
4363,Parent,5.270992599107826,44,44.822275611408855,5.318103102959986
4363,Target_Child,4.733456611063052,44,44.822275611408855,5.248783929011204
4364,Parent,5.260791357114802,50,50.03388159921148,5.122338109041714
4364,Target_Child,4.73649919402109,50,50.03388159921148,5.313349615861863
4365,Parent,5.1406899171995954,43,43.920819729357895,5.6334612052205815
4365,Target_Child,4.73730848747513,43,43.920819729357895,4.6896600656317995
4366,Parent,5.4067282476757885,49,49.395264789831415,5.6332390858162915
4366,Target_Child,5.002824581549076,49,49.395264789831415,4.751567272951132
4367,Parent,5.594135815212245,47,47.82233721431651,5.283449254589447
4367,Target_Child,4.691765823302439,47,47.82233721431651,4.64171069023969
4368,Parent,5.1504017680367955,46,46.62518737551079,4.552656377421879
4368,Target_Child,4.791287979706603,46,46.62518737551079,4.57233576847971
4369,Parent,5.398078184597304,51,51.428160742520376,5.41966978828363
4369,Target_Child,4.542738817931214,51,51.428160742520376,5.241923392266017
4370,Parent,5.665682756152035,48,48.6252284441159,5.431920043817643
4370,Target_Child,5.328815088827329,48,48.6252284441159,4.950265079145104
4371,Parent,5.360965419182384,46,46.95373621634941,5.335671300282763
4371,Target_Child,4.860546075903662,46,46.95373621634941,5.257422012548092
4372,Parent,5.010379290496039,44,44.2637425819832,5.819779709612433
4372,Target_Child,4.535060000124217,44,44.2637425819832,5.226987550496434
4373,Parent,5.152769464004658,46,46.46091295509148,5.825481545851451
4373,Target_Child,4.756494171325742,46,46.46091295509148,5.188393114956907
4374,Parent,5.377119879394598,43,43.756545308938584,5.430210132101542
4374,Target_Child,4.782394382770571,43,43.756545308938584,4.4658134004489805
4375,Parent,5.8415800217620175,45,45.46089242078893,5.8415800217620175
4375,Target_Child,5.602612325922313,45,45.46089242078893,4.759195478417331
4376,Parent,5.477601905432906,44,44.920840263660445,5.208119943653251
4376,Target_Child,5.23020849645728,44,44.920840263660445,4.763980195742478
4377,Parent,4.787431334324563,55,55.06683915480811,5.198305717966742
4377,Target_Child,3.6131396829309224,55,55.06683915480811,5.330702585908208
4378,Parent,4.687299629327826,44,44.59229142282182,4.748008583213266
4378,Target_Child,4.413670801732819,44,44.59229142282182,4.733456611063052
4379,Parent,4.543414827925618,47,47.29665906897472,5.268965277729849
4379,Target_Child,4.917646545875525,47,47.29665906897472,4.691765823302439
4380,Parent,5.318103102959986,44,44.658001190989545,5.012609020451225
4380,Target_Child,5.083634233713131,44,44.658001190989545,5.3810621911971825
4381,Parent,5.394331876767524,48,48.06669541469024,5.661929111290682
4381,Target_Child,5.00735377188937,48,48.06669541469024,4.653232387116984
4382,Parent,5.184837213368356,46,46.7894617959301,4.575101005156713
4382,Target_Child,4.221020209930264,46,46.7894617959301,5.249697011558954
4383,Parent,5.470730229190635,48,48.55951867594817,6.208136295327729
4383,Target_Child,5.19590089184934,48,48.55951867594817,5.186714449575496
4384,Parent,5.430210132101542,43,43.59227088851927,5.095082977210146
4384,Target_Child,4.9445615655253965,43,43.59227088851927,5.266892749806459
4385,Parent,5.377323122533056,51,51.29674120618493,5.287210862137372
4385,Target_Child,5.138635171143775,51,51.29674120618493,4.972364020333176
4386,Parent,5.217789015729435,48,48.98663216903838,5.307681601588075
4386,Target_Child,4.760062157244014,48,48.98663216903838,5.7504508827392735
4387,Parent,5.341096743663223,43,43.03373785909361,4.979816055277882
4387,Target_Child,5.1408027528185505,43,43.03373785909361,5.158231193177328
4388,Parent,5.390146085178935,51,51.428160742520376,4.887412163608344
4388,Target_Child,4.604472657582606,51,51.428160742520376,4.803986209146723
4389,Parent,5.496688884931166,48,48.23096983510955,5.468666472594997
4389,Target_Child,5.133387687563344,48,48.23096983510955,5.344774723389082
4390,Parent,4.857242437460488,45,45.72373149345982,5.700003075705179
4390,Target_Child,4.849387814176059,45,45.72373149345982,3.974899131333808
4391,Parent,4.139209426150887,45,45.09948869586644,5.30821624250381
4391,Target_Child,4.064755653033437,45,45.09948869586644,5.2777256645233495
4392,Parent,5.33354052216272,45,45.888005913879134,5.048713858850094
4392,Target_Child,5.313953252578223,45,45.888005913879134,4.718986641795495
4393,Parent,5.42519623247589,47,47.88804698248424,5.4614962052510965
4393,Target_Child,5.254994608189068,47,47.88804698248424,5.654886479498393
4394,Parent,5.202898677163057,46,46.85517156409782,5.274905807426422
4394,Target_Child,5.249697011558954,46,46.85517156409782,5.297268504914865
4395,Parent,5.669675159052047,48,48.95377728495451,5.422599805986066
4395,Target_Child,5.30892062329848,48,48.95377728495451,3.6956053169727614
4396,Parent,5.307681601588075,48,48.26382471919341,4.581341050840655
4396,Target_Child,5.026237855929319,48,48.26382471919341,4.7356788956102625
4397,Parent,4.894764724171714,47,47.55949814164562,5.464746064979629
4397,Target_Child,4.526209113668799,47,47.55949814164562,4.936396214916919
4398,Parent,4.559298622930836,49,49.033861064908926,5.635527983407665
4398,Target_Child,4.411474631238606,49,49.033861064908926,5.002824581549076
4399,Parent,4.74623456837539,59,59.264050596521486,4.699742817642971
4399,Target_Child,4.333417867965779,59,59.264050596521486,5.687100535672935
4400,Parent,5.426617856215076,47,47.39522372122631,5.0360950428021445
4400,Target_Child,5.0697081091463145,47,47.39522372122631,5.560768295913551
4401,Parent,5.207905614291748,45,45.49374730487279,5.134380778260927
4401,Target_Child,4.792366125788768,45,45.49374730487279,4.75506901703974
4402,Parent,5.577852555875793,48,48.32953448736114,5.144732172980491
4402,Target_Child,5.2464748602737,48,48.32953448736114,5.111167643424104
4403,Parent,5.203507356106439,49,49.19813548532824,4.627484141379744
4403,Target_Child,4.809586328656106,49,49.19813548532824,5.199924922166587
4404,Parent,5.914985420968451,48,48.165260066941826,5.665682756152035
4404,Target_Child,5.188636768560705,48,48.165260066941826,5.4519722096874546
4405,Parent,5.629370394118637,45,45.953715682046855,5.629370394118637
4405,Target_Child,4.9377281358062906,45,45.953715682046855,4.312860292972616
4406,Parent,5.411933385105932,46,46.46091295509148,5.156190385904138
4406,Target_Child,4.744935887390821,46,46.46091295509148,4.430182550957615
4408,Parent,5.231761728267669,45,45.98657056613072,4.37742355201858
4408,Target_Child,4.8263181705813025,45,45.98657056613072,3.9173892990447055
4409,Parent,5.431920043817643,48,48.23096983510955,4.787897282416812
4409,Target_Child,5.4519722096874546,48,48.23096983510955,5.19590089184934
4410,Parent,5.2460306859370505,48,48.23096983510955,5.588656030513733
4410,Target_Child,4.653232387116984,48,48.23096983510955,5.158193023333587
4411,Parent,5.650296434847338,51,51.461015626604244,5.494284661062648
4411,Target_Child,4.364007573023357,51,51.461015626604244,4.945594291188086
4412,Parent,5.368749386434194,48,48.000985646522516,5.936943207464687
4412,Target_Child,5.124847489826037,48,48.000985646522516,4.668074390179866
4413,Parent,5.723608968874851,50,50.099591367379205,5.855800354461067
4413,Target_Child,5.282754508041769,50,50.099591367379205,5.352978501661665
4414,Parent,5.523790159760523,48,48.296679603277276,5.332661242750873
4414,Target_Child,5.218084776446979,48,48.296679603277276,5.47134711592427
4415,Parent,5.520067856233248,45,45.82229614571141,5.55150477155855
4415,Target_Child,5.267024517235988,45,45.82229614571141,4.986080456047237
4416,Parent,5.505138152017879,47,47.69091767798107,5.182464309690279
4416,Target_Child,5.215566123112505,47,47.69091767798107,5.0571408151681485
4417,Parent,5.336717100763819,45,45.82229614571141,5.33354052216272
4417,Target_Child,4.931607594807173,45,45.82229614571141,5.342061299365985
4418,Parent,5.648014180438973,45,45.920860797962995,4.474903252214294
4418,Target_Child,5.005495650265108,45,45.920860797962995,5.101774154971087
4420,Parent,5.37048054409073,49,49.296700137579826,6.084553734745672
4420,Target_Child,5.034652143097588,49,49.296700137579826,5.351383203768676
4421,Parent,5.089987262870947,46,46.5266227232592,4.593737828483257
4421,Target_Child,4.719435370927474,46,46.5266227232592,5.244289099896518
4422,Parent,5.100595065430155,45,45.82229614571141,5.095365882215975
4422,Target_Child,4.500412295678294,45,45.82229614571141,4.377946900815895
4423,Parent,4.880726543159182,43,43.16515739542906,5.296179125861653
4423,Target_Child,4.7276512613687105,43,43.16515739542906,4.822345032697984
4424,Parent,5.342960741501046,50,50.296720671882376,4.677371920437954
4424,Target_Child,4.728756607264558,50,50.296720671882376,4.37983555623887
4425,Parent,5.391138069743581,50,50.493849976385555,5.676622110580624
4425,Target_Child,4.861119043705551,50,50.493849976385555,5.200008022692527
4427,Parent,4.668114455969904,59,59.75687385777942,5.0269693376335685
4427,Target_Child,4.838580629538436,59,59.75687385777942,4.652122726757355
4428,Parent,5.075042826270494,45,45.52660218895665,4.683601702671611
4428,Target_Child,5.061390205014192,45,45.52660218895665,5.065601925707385
4429,Parent,5.41966978828363,51,51.16532166984948,5.399686623663766
4429,Target_Child,4.972364020333176,51,51.16532166984948,4.674295144776291
4430,Parent,5.393321116608329,43,43.657980656686995,5.377119879394598
4430,Target_Child,5.123005415596201,43,43.657980656686995,5.067265787051794
4431,Parent,5.255704802849074,44,44.822275611408855,5.4634756743445765
4431,Target_Child,5.100840109271339,44,44.822275611408855,4.7480116584172185
4432,Parent,5.181625183880157,44,44.03375839339617,5.594891746166348
4432,Target_Child,4.854999793146456,44,44.03375839339617,4.143707224288135
4433,Parent,5.280470589541224,49,49.395264789831415,5.442786168610763
4433,Target_Child,5.199924922166587,49,49.395264789831415,5.265982111026446
4434,Parent,5.222304280230846,47,47.82233721431651,4.531231760906455
4434,Target_Child,5.052259772967431,47,47.82233721431651,5.160513073371819
4435,Parent,4.593737828483257,46,46.62518737551079,5.020924689024154
4435,Target_Child,4.557322626786721,46,46.62518737551079,5.428359440163528
4436,Parent,4.822161171198153,46,46.95373621634941,5.089987262870947
4436,Target_Child,4.808667189948015,46,46.95373621634941,4.734790141481791
4437,Parent,5.420642457590427,51,51.428160742520376,5.294958166556003
4437,Target_Child,4.692638577194171,51,51.428160742520376,5.49319904780649
4438,Parent,5.0360902672751715,46,46.62518737551079,4.5268707871428315
4438,Target_Child,4.57233576847971,46,46.62518737551079,5.276830739982327
4439,Parent,5.399172189859352,48,48.6252284441159,4.67352029048774
4439,Target_Child,5.056604264183917,48,48.6252284441159,5.0047738963983
4440,Parent,4.964282911409094,46,46.98659110043327,5.07882330227619
4440,Target_Child,4.107641776653965,46,46.98659110043327,5.246476587416673
4441,Parent,4.828448077015258,44,44.13232304564775,5.270992599107826
4441,Target_Child,4.026113157612281,44,44.13232304564775,5.45109990186393
4442,Parent,5.07882330227619,46,46.46091295509148,5.360965419182384
4442,Target_Child,4.757212928764745,46,46.46091295509148,4.7760532151204895
4443,Parent,5.1837602145165445,45,45.29661800036962,5.075042826270494
4443,Target_Child,4.910051474437782,45,45.29661800036962,5.316141434956473
4444,Parent,5.208326078812037,43,43.756545308938584,3.9790047620770777
4444,Target_Child,4.5636823217023865,43,43.756545308938584,4.73730848747513
4445,Parent,5.3009084870123395,45,45.46089242078893,5.231761728267669
4445,Target_Child,4.797887568689421,45,45.46089242078893,4.500412295678294
4446,Parent,5.095082977210146,43,43.19801227951292,5.672959047238152
4446,Target_Child,5.0021442213770255,43,43.19801227951292,5.191010925323165
4447,Parent,5.138330493286211,44,44.920840263660445,5.378685047311418
4447,Target_Child,4.858048597043696,44,44.920840263660445,5.083634233713131
4448,Parent,4.9993554674935625,46,46.00094457791741,4.188202192060935
4448,Target_Child,4.7760532151204895,46,46.00094457791741,4.894109401696698
4449,Parent,5.378685047311418,44,44.625146306905684,5.670909245762833
4449,Target_Child,4.777752321525974,44,44.625146306905684,5.29617258742429
4450,Parent,4.701484579177844,47,47.29665906897472,5.490167876035946
4450,Target_Child,4.8109952541866,47,47.29665906897472,5.62061497531422
4451,Parent,5.253022205053618,45,45.32947288445348,4.957818019106765
4451,Target_Child,5.06441715215561,45,45.32947288445348,4.380896803710985
4452,Parent,5.094868258516843,44,44.5265816546541,5.651810649475926
4452,Target_Child,4.725969948603926,44,44.5265816546541,4.854999793146456
4454,Parent,5.022849185458277,48,48.55951867594817,5.523790159760523
4454,Target_Child,4.93540158363273,48,48.55951867594817,5.033723643085937
4455,Parent,5.40617048588776,42,42.592250354216716,5.1943517270820285
4455,Target_Child,4.8580188906541375,42,42.592250354216716,5.272916675159589
4456,Parent,5.425505553440218,50,50.296720671882376,5.44652688716965
4456,Target_Child,5.002393796376518,50,50.296720671882376,4.855571650757104
4457,Parent,5.281287297137997,48,48.82235774861907,5.247643932820025
4457,Target_Child,4.842092053051384,48,48.82235774861907,5.25499128969013
4458,Parent,5.211186602242568,43,43.03373785909361,5.495514164691918
4458,Target_Child,4.812821868419687,43,43.03373785909361,4.7276512613687105
4459,Parent,5.144732172980491,48,48.23096983510955,4.225106826414927
4459,Target_Child,5.111167643424104,48,48.23096983510955,5.198277448317736
4460,Parent,5.083803786111475,45,45.72373149345982,5.40576596602761
4460,Target_Child,5.316141434956473,45,45.72373149345982,5.399356381906646
4461,Parent,5.137969733247654,45,45.09948869586644,5.32268540563316
4461,Target_Child,4.88720147937357,45,45.09948869586644,5.0553983101853905
4462,Parent,5.423566703581104,45,45.888005913879134,5.147653344751313
4462,Target_Child,4.718986641795495,45,45.888005913879134,4.9377281358062906
4463,Parent,5.398930313731079,47,47.88804698248424,5.854185045670586
4463,Target_Child,4.865396751324711,47,47.88804698248424,3.9981947410557415
4464,Parent,4.872064036671455,49,49.7566685147539,4.4026523086512634
4464,Target_Child,3.327333345264839,49,49.7566685147539,3.794924824480921
4465,Parent,4.661399302214926,46,46.85517156409782,5.411933385105932
4465,Target_Child,4.759181941790052,46,46.85517156409782,4.860546075903662
4466,Parent,5.387379376662665,48,48.95377728495451,5.399172189859352
4466,Target_Child,5.2522897477591854,48,48.95377728495451,5.124847489826037
4467,Parent,5.247643932820025,48,48.26382471919341,4.602521199535167
4467,Target_Child,5.198277448317736,48,48.26382471919341,5.1196285734098925
4468,Parent,5.082161374988332,48,48.72379309636748,5.900069256844917
4468,Target_Child,4.950265079145104,48,48.72379309636748,5.218084776446979
4469,Parent,5.132571128969691,47,47.55949814164562,5.253666719387734
4469,Target_Child,4.936396214916919,47,47.55949814164562,4.990240164161657
4470,Parent,4.620017360407431,49,49.033861064908926,5.720553480170852
4470,Target_Child,5.039078375057271,49,49.033861064908926,5.088068636272774
4471,Parent,4.5591079505113505,59,59.264050596521486,4.999458944732106
4471,Target_Child,4.461000704892429,59,59.264050596521486,4.838580629538436
4472,Parent,5.634894659980944,46,46.5266227232592,5.447206628979667
4472,Target_Child,5.257422012548092,46,46.5266227232592,4.445691157149688
4473,Parent,5.021173426320941,59,59.03406640793445,4.668114455969904
4473,Target_Child,4.929225498023475,59,59.03406640793445,5.12144213994416
4474,Parent,5.3698948365961865,44,44.69085607507341,4.687299629327826
4474,Target_Child,4.976821100312224,44,44.69085607507341,5.322035335255972
4475,Parent,5.213224737941778,47,47.39522372122631,5.474289840756242
4475,Target_Child,5.149312193328781,47,47.39522372122631,5.254603318058447
4476,Parent,5.160661649601764,44,44.72371095915727,5.447256781247043
4476,Target_Child,4.910977024536402,44,44.72371095915727,5.23020849645728
4478,Parent,5.124385985522799,45,45.49374730487279,5.336717100763819
4478,Target_Child,4.759195478417331,45,45.49374730487279,4.4645861559678135
4479,Parent,5.216806370190118,47,47.95375675065196,5.250527932854703
4479,Target_Child,5.09814182901286,47,47.95375675065196,5.09814182901286
4480,Parent,4.961863012749857,48,48.95377728495451,5.736144933305716
4480,Target_Child,4.386210626315769,48,48.95377728495451,5.328815088827329
4481,Parent,5.428903690254393,52,52.461036160906794,5.523046285982478
4481,Target_Child,5.266617603020078,52,52.461036160906794,3.6024613731963413
4482,Parent,5.422599805986066,48,48.165260066941826,5.281287297137997
4482,Target_Child,4.832979073467341,48,48.165260066941826,5.133387687563344
4483,Parent,5.564025817326974,45,45.98657056613072,5.107637279966174
4483,Target_Child,4.955994857860163,45,45.98657056613072,4.2767111127141435
4484,Parent,5.274905807426422,46,46.46091295509148,5.765479692999145
4484,Target_Child,4.6315705405049,46,46.46091295509148,5.312165267499166
4485,Parent,5.294998168342053,45,45.55945707304051,4.857242437460488
4485,Target_Child,4.921150001904472,45,45.55945707304051,5.072892918135951
4486,Parent,5.295009982229762,42,42.9536540791392,6.162193180004733
4486,Target_Child,4.936509014371132,42,42.9536540791392,5.3177656625589576
4487,Parent,5.189021396945305,45,45.98657056613072,5.3829440359429155
4487,Target_Child,4.857864040711192,45,45.98657056613072,5.09602251274524
4488,Parent,5.054147647064965,49,49.36240990574755,5.208291498432333
4488,Target_Child,5.136783570661829,49,49.36240990574755,4.902679523614709
4489,Parent,4.91579513819857,51,51.461015626604244,4.743347718416152
4489,Target_Child,4.772576879452182,51,51.461015626604244,5.3196673822072365
4490,Parent,5.375780377005885,48,48.000985646522516,5.809401043695845
4490,Target_Child,5.0047738963983,48,48.000985646522516,5.2903023609043425
4491,Parent,5.165486743341689,51,51.066757017597894,5.614037265202228
4491,Target_Child,4.945594291188086,51,51.066757017597894,5.3746477378235085
4492,Parent,5.468666472594997,48,48.296679603277276,5.59557375639351
4492,Target_Child,5.344774723389082,48,48.296679603277276,5.4345165485389515
4493,Parent,5.30821624250381,45,45.98657056613072,4.796635835679502
4493,Target_Child,4.991234056888411,45,45.98657056613072,4.839306459090794
4494,Parent,5.464746064979629,47,47.69091767798107,5.213224737941778
4494,Target_Child,5.387386009953518,47,47.69091767798107,5.052259772967431
4495,Parent,5.066816835668222,45,45.82229614571141,5.224258917199389
4495,Target_Child,4.4645861559678135,45,45.82229614571141,4.85009218271219
4496,Parent,5.453663321879975,45,45.920860797962995,4.16201955700041
4496,Target_Child,4.80012754105584,45,45.920860797962995,4.824525220400111
4497,Parent,5.61688623112546,53,53.756750651964104,5.620684676287165
4497,Target_Child,4.903880921563024,53,53.756750651964104,5.288539766311313
4498,Parent,5.499301303477561,59,59.92114827819873,4.069933529283811
4498,Target_Child,5.010217247679531,59,59.92114827819873,3.350357906770912
4499,Parent,5.542504125576393,55,55.06683915480811,5.661435587896965
4499,Target_Child,4.876695834160915,55,55.06683915480811,5.191243166958598
4500,Parent,5.63885644226583,53,53.03394320211914,5.503331214142157
4500,Target_Child,4.491597383068179,53,53.03394320211914,5.070658694334873
4502,Parent,5.784853885121656,59,59.1654859442699,5.666865925534051
4502,Target_Child,4.8376953059957035,59,59.1654859442699,4.596554066236309
4503,Parent,5.918592000425466,50,50.428140208217826,5.7420796387424025
4503,Target_Child,4.855571650757104,50,50.428140208217826,5.33928446378007
4505,Parent,3.10975229819845,52,52.09963243598431,5.5209983044238005
4505,Target_Child,3.6024613731963413,52,52.09963243598431,5.214320633312194
4509,Parent,5.5756266337799705,53,53.16536273845459,5.013185534410068
4509,Target_Child,5.503623754126124,53,53.16536273845459,5.175641535669832
4510,Parent,5.266600657242741,53,53.16536273845459,5.54806785196501
4510,Target_Child,5.017456991347314,53,53.16536273845459,5.165423075584095
4511,Parent,5.494626197186729,58,58.78970820756073,5.399101466723131
4511,Target_Child,4.678327180792566,58,58.78970820756073,5.284935323996688
4512,Parent,5.633598906028817,55,55.85535637282079,5.304576375665843
4512,Target_Child,4.63613257354095,55,55.85535637282079,5.271778456508861
4513,Parent,5.646830897246939,54,54.36251257726031,5.413668104359057
4513,Target_Child,4.589156974891966,54,54.36251257726031,5.087879060835424
4517,Parent,4.985742769947979,49,49.19813548532824,4.7506526498945405
4517,Target_Child,3.794924824480921,49,49.19813548532824,5.265125280854155
4518,Parent,5.601677171715332,55,55.39538799564673,5.454654811865236
4518,Target_Child,4.900814495217763,55,55.39538799564673,5.144646559346861
4519,Parent,5.644167862406273,57,57.001170455245486,5.750884376611314
4519,Target_Child,5.564313856550883,57,57.001170455245486,5.30269367506778
4520,Parent,5.607051872006709,54,54.198238156841,5.867095237997317
4520,Target_Child,4.872657727959902,54,54.198238156841,5.2736375460393
4522,Parent,5.631239523166308,51,51.428160742520376,4.166261033587158
4522,Target_Child,4.832002010433997,51,51.428160742520376,5.5188195655102685
4523,Parent,5.7122961517629065,56,56.29684387769769,5.201117833631803
4523,Target_Child,5.2832560806301965,56,56.29684387769769,5.396636377156571
4525,Parent,5.957347474219825,56,56.461118298117,5.873488557728681
4525,Target_Child,4.953776281838181,56,56.461118298117,5.46994900742514
4526,Parent,5.503331214142157,53,53.42820181112548,5.7747845090024095
4526,Target_Child,4.325963808155926,53,53.42820181112548,5.438876990062729
4527,Parent,5.626472312320706,55,55.19825869114356,5.601677171715332
4527,Target_Child,4.709947998741258,55,55.19825869114356,3.628500664897349
4528,Parent,5.893360667787944,54,54.13252838867328,5.303148911864537
4528,Target_Child,5.150414926623768,54,54.13252838867328,4.842673587983998
4529,Parent,5.737483279846166,55,55.55966241606604,5.579357920594268
4529,Target_Child,4.912906510529344,55,55.55966241606604,5.236136879723674
4530,Parent,5.903335493239087,57,57.98681697776135,5.547627203127309
4530,Target_Child,5.405119659326324,57,57.98681697776135,5.918750346605381
4532,Parent,5.688019676684044,56,56.95394155937493,5.688019676684044
4532,Target_Child,4.942195808849815,56,56.95394155937493,5.394401746379271
4533,Parent,5.322142456259012,59,59.264050596521486,5.4270122780522785
4533,Target_Child,5.029772724397945,59,59.264050596521486,5.135338522504672
4534,Parent,5.556525945376577,52,52.953859422164726,5.165828093622803
4534,Target_Child,4.906652109009041,52,52.953859422164726,5.3972924488816565
4535,Parent,6.084553734745672,49,49.19813548532824,5.6080397688040895
4535,Target_Child,5.088068636272774,49,49.19813548532824,4.529249984763907
4536,Parent,5.632539660082682,58,58.034045873631904,4.6331656947792865
4536,Target_Child,5.4716914017885525,58,58.034045873631904,5.307806679181712
4538,Parent,5.620684676287165,53,53.3296371588739,5.43852117210856
4538,Target_Child,4.932439810616198,53,53.3296371588739,5.366983411641983
4539,Parent,5.724341057563617,57,57.69112302100659,4.844426553977599
4539,Target_Child,4.762876025699155,57,57.69112302100659,4.171919579335256
4540,Parent,5.737512325838188,57,57.49399371650342,5.47849917452795
