age_bin,speaker,prior_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,row_sum
12,parent,topic_8,0.03071270266062998,0.08369577450702735,0.006808575543639585,0.06603253664723191,0.05438971654059426,0.023131172514840512,0.04641354539435611,0.33017777270565724,0.0620705638748667,0.05955091552247839,0.07441943664327685,0.07404251845893031,0.0359791461168241,0.011715431560666827,0.04086019130897991,199.26006218166611
12,parent,topic_9,0.037947938306866456,0.13159728389443406,0.009137927799211359,0.044951247182400414,0.0825992101918915,0.02431129660010432,0.01957364530879189,0.025230005465983044,0.25925754095497067,0.07561571084472131,0.05390244628229959,0.11310572114282423,0.039825794892848265,0.0344533824202786,0.04849084871237433,139.6148271403843
18,child,topic_1,0.045697422629677784,0.16065788798267647,0.014057458650313288,0.02992794197388713,0.060509825830512835,0.016570600368265968,0.017788050918768072,0.06599305076517259,0.03125642061799581,0.06267201074353913,0.20674178423204664,0.1638845132835105,0.06261547308954406,0.016858597275776037,0.04476896163831367,980.454269134517
18,child,topic_10,0.029452481361847048,0.13343940521990835,0.011903273215318335,0.026666820760765392,0.0735398505572028,0.012453966736457586,0.010005869203772874,0.04200068020862888,0.035429392059689126,0.13728881492661318,0.13692508131902173,0.2279499212381821,0.07682911581319556,0.012574539662005823,0.03354078771739129,1495.3405402923813
18,child,topic_11,0.018647949177656623,0.06755584312564925,0.009316770572922463,0.021449677236755182,0.05936040548792058,0.015136248636784522,0.007565270138567642,0.0620207277054253,0.020006397764679367,0.03836302057980154,0.5285128690962404,0.07846020909171088,0.02910623903713474,0.00796803405266709,0.03653033829608451,1008.9628743026344
18,child,topic_12,0.026009252642992847,0.1619320805225578,0.014018982359364848,0.02859498585358329,0.07990668464769238,0.02095940691161653,0.016569810044631636,0.05459853165952925,0.04498691322587876,0.07725179929670063,0.11579958627061185,0.20785146038137475,0.0856920104214768,0.022891363762630255,0.04293713199935837,1393.353200421259
18,child,topic_13,0.020977660654829956,0.13135006652268544,0.019060018424638194,0.024329059346828347,0.04535624510943115,0.015929731390978873,0.019595773412849887,0.02250382174001035,0.034549657754027,0.08088375603286252,0.08707304546106517,0.14535140372183647,0.28647834095220154,0.02961134178703348,0.03695007768872166,740.6351783873343
18,child,topic_14,0.024225200626850463,0.16913777167751695,0.007257783504406543,0.025155112824445373,0.04550155838108776,0.02060270431261273,0.03382804364986883,0.029286308362849005,0.040718905939714604,0.06295244270173568,0.13311598025285398,0.17597299819784645,0.10692782754890057,0.08907010836382222,0.03624725365548878,397.4907710611661
18,child,topic_15,0.024014152275160187,0.11322455203262351,0.007144409887961826,0.029458519461704268,0.062172998729533406,0.017837415202070484,0.013314038176992858,0.0497558450895499,0.030852886873061564,0.059536521283496825,0.2038150662630579,0.18950843670640677,0.07119790994338374,0.014483630338923865,0.11368361773607284,792.4875229130546
18,child,topic_2,0.023105964262445787,0.3128948326875893,0.010879758891105457,0.019823075921169817,0.05490724677572959,0.011073032029803217,0.01493715264808472,0.04384316045624208,0.047723781289272724,0.05921763247049089,0.11555969068817057,0.1637447706103208,0.059221558068967055,0.018007789070141646,0.04506055413046632,2298.95571916477
18,child,topic_3,0.024912427521273938,0.18541723495193804,0.16529548311227277,0.017189573383191704,0.060115022361070206,0.023219759555870276,0.00913603199954412,0.03490860980828571,0.03309154168310934,0.05904770031533202,0.14918622119002828,0.11038565538210134,0.0830547396472227,0.02374870870519833,0.021291290383561163,147.4995901254097
18,child,topic_4,0.027836312202240036,0.12137803421223109,0.013296068165006218,0.0618864561231344,0.07157528096054025,0.020316557066012864,0.015128462198151206,0.08174160771959942,0.03239876828638853,0.05522309747084149,0.18878777453618265,0.1735397736065121,0.06949583674206758,0.017626771922656197,0.04976919878843594,863.9406203552729
18,child,topic_5,0.02433814808472731,0.12078834066696646,0.011815086690995898,0.026126216434674436,0.11069931528466675,0.011591021249014089,0.00813279162726889,0.0480621341217552,0.030218490237204854,0.05826737232932177,0.2037264112881669,0.2444704326696739,0.054802660439800914,0.008744840223501488,0.03821673865226111,1772.4196205398978
18,child,topic_6,0.028116876664076293,0.10413414558668796,0.007716337920893701,0.0313504024473021,0.04938415499863526,0.0777205576306432,0.02391305246549997,0.055769029666712815,0.029803180711732494,0.0490075684247258,0.24818408194618938,0.16827646323173642,0.05896739126229105,0.020015941036572307,0.04764081600630125,583.130653115025
18,child,topic_7,0.030740317420494552,0.16328613598716954,0.0074893117258040915,0.030069797713803942,0.04079441534142263,0.02279181511307218,0.08416421827944308,0.05728916760124514,0.043086134578917044,0.06591904649567347,0.17898139712771016,0.12108765031129266,0.09018941063188764,0.027135917019550006,0.03697526465251387,428.8875020531709
18,child,topic_8,0.033800262338817465,0.0880249546522792,0.009651877891389797,0.03471594056759234,0.05988364745109567,0.01637195107019997,0.013869459522676438,0.25523249661553826,0.02429359055773257,0.03952543416941855,0.21114789597200576,0.12940795293533605,0.03729412636554931,0.009584764171997164,0.03719564571837149,806.6174537041509
18,child,topic_9,0.01910083657513769,0.19836016847125582,0.012990586118935303,0.024506763365778294,0.06000332234903013,0.01364694821433563,0.018349495956038044,0.04387504840133051,0.06532185027642651,0.06951619546872172,0.1362399823947905,0.20178729804163753,0.0763624415221268,0.013362941199582326,0.04657612164487324,1698.3775626989902
18,child_self,topic_1,0.09763622514306625,0.1371148476807337,0.012454827790450844,0.03088791072519683,0.08441747711756145,0.023079165623332745,0.019465788842578817,0.06950000111443173,0.037243759909376756,0.0728270532620475,0.11714153506843501,0.1641208573422758,0.0718833319122064,0.019161951140262055,0.043065267328044186,439.64829861341013
18,child_self,topic_10,0.031125813404411826,0.14257907627017777,0.007459987160716357,0.02371687409029526,0.07704344516966412,0.01833470080263785,0.01744023102500179,0.0398862817727366,0.041144879894800854,0.17563061045875508,0.11331007296148994,0.15779200158366058,0.09298629563314123,0.020095139929517915,0.04145458984299289,1118.4782733213758
18,child_self,topic_11,0.015931436142076198,0.08052002396238912,0.007524023723075085,0.020746436766406487,0.059911473987087106,0.015416223725405886,0.01047055172614313,0.06357354631897472,0.022965367540919258,0.04371033075415236,0.49555122296215853,0.0782943097032317,0.03571383859684294,0.009825921543455698,0.0398452925476818,2862.323281978598
18,child_self,topic_12,0.0238064913448792,0.1270649071105237,0.011461564554886866,0.026780513919610924,0.06773932282896965,0.014370475082998081,0.011399898228719538,0.03754658024248851,0.037505261695094,0.06069401534840637,0.08509753483894891,0.39089826064121586,0.05794362301560349,0.013155236099338134,0.03453631504831681,2987.6289057527847
18,child_self,topic_13,0.02217898078275187,0.11596808815067139,0.015056141025115571,0.02864637880271126,0.04862881570911768,0.018458640942088756,0.019961361301550976,0.02773958054629335,0.03605772619538143,0.0838915890854613,0.08768929716497365,0.13385851791090342,0.29331641407637765,0.027946278154245104,0.04060219015235658,1220.9286273323837
18,child_self,topic_14,0.024692171050827914,0.15139963226081068,0.005389361443369309,0.034505880673469276,0.04853047936277042,0.017877380545378005,0.037139978221859805,0.03174524879397538,0.03935183713040414,0.07221240829071975,0.10261934511744135,0.12661803507916447,0.13142004210764677,0.12761056161509732,0.0488876383070654,293.33581636199057
18,child_self,topic_15,0.02436468789905652,0.13410257168959827,0.00766586919763405,0.03464124700407706,0.07253526648932877,0.02087068149984556,0.017032237897537692,0.05757746494017227,0.03745602530918135,0.06139349138676331,0.1590947760903609,0.13355552915558178,0.0679001869680633,0.014408224446091716,0.1574017400267074,714.1632528314823
18,child_self,topic_2,0.022761357178949393,0.3550868174728012,0.01328038024727706,0.01904471515755644,0.05074658893006447,0.013910019307422597,0.016501198388880076,0.03740187460677309,0.05039226906097622,0.06092991736086479,0.0937075702330236,0.14423615509029056,0.06155805466178685,0.020078629516944967,0.04036445278638877,2528.6711237349846
18,child_self,topic_3,0.017482487029211027,0.16187006655767366,0.24102930262981281,0.02216896379824148,0.04724013706674269,0.01359656731048605,0.010321564504459563,0.030866458289022496,0.028941496207389065,0.03946483034912629,0.11021616333849692,0.15739142088982436,0.09362855381087619,0.010086763332965383,0.015695224885671964,203.1060962358245
18,child_self,topic_4,0.027334836350074557,0.10749536107858418,0.011497716420710218,0.11405208855643055,0.06174404112161765,0.025894882402564746,0.022902294849986897,0.07885905712853034,0.03551075807419171,0.05719012301133077,0.13721497512643174,0.1659438116940967,0.07831644059038118,0.02162754950226233,0.05441606409280637,473.43666010523856
18,child_self,topic_5,0.03237966326076832,0.1271403479316164,0.00851356351608486,0.032931515846038664,0.14575124631090908,0.016798200675998184,0.009668199498736173,0.05595120027523053,0.03504518423628902,0.07551560009121844,0.1583056556579716,0.19236040032795157,0.05510301120157782,0.011127955212254445,0.04340825595735496,1119.2283834113348
18,child_self,topic_6,0.03320139146797477,0.10705547343815265,0.007548776245012414,0.03222339725032248,0.06034018323920635,0.09807409344851352,0.028608743170662795,0.05965927810382903,0.040136771702563676,0.06486666844656067,0.16833310153391695,0.14288882501662958,0.0792486276242465,0.02387872726607983,0.053935942046328775,292.2222086853637
18,child_self,topic_7,0.02638428190784374,0.14843344765117727,0.005343959451923651,0.033624425304247585,0.04201318323811426,0.03219972090550184,0.12784318175244044,0.06543850740234772,0.044345504422715516,0.06550830614289285,0.11634415512196507,0.12022801120679004,0.09501106399830161,0.03980809985635184,0.037474151637386606,274.31701764712864
18,child_self,topic_8,0.03285938068793587,0.0916552845888631,0.009362821088618096,0.035553002981339225,0.06120219028724012,0.01926161921565922,0.016365575834522708,0.27503311658218305,0.024574018617629936,0.04975582374252286,0.17820774476917478,0.11583947155528472,0.041963455719332805,0.007563612318556876,0.040802882011136604,944.9156100583698
18,child_self,topic_9,0.023910996509529006,0.20092024171261222,0.01119516045921674,0.02411294844524616,0.06060049521577032,0.016467607282602558,0.023059060195190106,0.03949648446747129,0.09268526641511249,0.07303931442602532,0.11387835952832347,0.16885844097882416,0.0880766390125918,0.017987061471445832,0.04571192388003845,653.5930248755016
18,parent,topic_1,0.18449547772814906,0.12434566757249858,0.007686779202730517,0.05654238639726947,0.10071200402908752,0.03655766390900154,0.030019012586791217,0.0581716375506336,0.08016476737158533,0.09671347881919169,0.042187450165350256,0.07984676328512053,0.03952893517628521,0.019336950965495734,0.043691025240809686,407.746642551803
18,parent,topic_10,0.04815423532196079,0.13347448930723838,0.00837588242440082,0.037772966755424714,0.09641319155253782,0.02574906048461099,0.023450116414813947,0.027845995500037714,0.0901297568871792,0.25636042722155794,0.03652304814187845,0.09811073599945631,0.05526677717584469,0.022300439898764807,0.0400728769142935,1029.4033204883062
18,parent,topic_11,0.06304138416663792,0.09024388749571159,0.007574985146198242,0.051130041291058206,0.13094126880002743,0.04866317243397148,0.025191527332294263,0.06176634369627466,0.07560813103713403,0.07179169924992594,0.22258096093769814,0.05498926811892329,0.02337513553488179,0.01851287336086706,0.054589321398396014,2929.936206367859
18,parent,topic_12,0.05881605428556213,0.1433064196150235,0.0055582533256537245,0.05241287982948669,0.13726917088103602,0.032268057041198166,0.01790709800984043,0.037298791286297914,0.11479615114536536,0.11151881220195216,0.03123030639984784,0.1505485721360696,0.03846324086139893,0.021850869476155367,0.046755323505112106,2902.1900788094817
18,parent,topic_13,0.04335820649412817,0.11801819756080346,0.0135067324041021,0.04615086548954625,0.07364266386614736,0.030651441857263168,0.029898032972356953,0.021327790053965456,0.09411003363525339,0.09508053884631151,0.026451356689673976,0.0900322372888217,0.2438629179387149,0.03378997303496,0.04011901186795159,1110.3167100815328
18,parent,topic_14,0.04170846701121667,0.1418149742608784,0.010576543997422708,0.04392640040340033,0.05663762022478532,0.03799356315236023,0.04085565612249634,0.019242280195293202,0.07773151500517247,0.07358376725851994,0.030487253331993522,0.09451057397099058,0.07697599216860983,0.2064782097770856,0.04747718311977484,250.73541381698251
18,parent,topic_15,0.04798090639221014,0.1401160547358664,0.005701311321909057,0.05739397232823799,0.08951371681051966,0.02822773588630738,0.021484877732109137,0.03824257178010489,0.08559404601206722,0.0768690933923401,0.04901680898365171,0.07549265475341788,0.036295803841197335,0.018375181352398153,0.22969526467766296,607.5988173700566
18,parent,topic_2,0.04983451498562122,0.3520728567362217,0.012671499735643648,0.03512979609141283,0.07062404452182638,0.020775553379471914,0.026069535771604473,0.031243529605294574,0.1136388804400229,0.07213493856338185,0.03040489290294559,0.08059389688232599,0.04227266561183475,0.027775979588769626,0.03475741518362263,2417.6893804703623
18,parent,topic_3,0.04838646050757522,0.13895295924692147,0.17511026227797433,0.059051825461844475,0.09319444563874286,0.023474208553126333,0.018036824069095195,0.040867605749892254,0.07771867819735048,0.07509010657875093,0.04142311148405516,0.08170007233268199,0.07357498516761236,0.021029013226568916,0.03238944150780808,181.16644806479417
18,parent,topic_4,0.05772389205023844,0.09547846746389654,0.007673108264869277,0.21564351701987655,0.096661420685231,0.03709152739208164,0.027861338692537475,0.059728287016513434,0.08119829829430955,0.07641043378389503,0.04675598713485684,0.07788944492212523,0.04235347700900396,0.024257071263347505,0.053273729007217566,416.93307415071104
18,parent,topic_5,0.05215647421150404,0.10984017059750235,0.007772855393325376,0.048816485984162855,0.2582190716407684,0.026459637347622543,0.014079905534490173,0.04605087930614453,0.0853063949183437,0.1052578960867881,0.05651896759867839,0.09516372143216399,0.03151216456261268,0.01627066279187468,0.046574712594018144,1022.6588144814341
18,parent,topic_6,0.05282165899182962,0.0946332890152165,0.005828617233538179,0.053257061438928506,0.07079570288064889,0.2536608993297998,0.037753186157450006,0.04728452951052752,0.07425576033869599,0.059968747731407576,0.05153333900465964,0.08659732793888548,0.039793452703288504,0.026737639273439848,0.04507878845168396,255.39496276638937
18,parent,topic_7,0.04985123408755678,0.11795362957354731,0.005951880043971538,0.05048729675812377,0.052216266190084175,0.04735827935528013,0.2341343004687071,0.049659059808457764,0.08177725613415664,0.05991642475271034,0.02684354249171395,0.08453203651828649,0.05057248809850481,0.04589622814974747,0.042850077569151684,232.37212076358415
18,parent,topic_8,0.05731717570584352,0.09312724569774829,0.005250730108136448,0.06684898522644799,0.08616898542213948,0.030075638553785568,0.022069899089715916,0.29800336791132714,0.06071853637696508,0.06573188532683458,0.06611430896852187,0.07978219020312986,0.020142461715128093,0.01052159749600223,0.038126992198273875,841.3585939563498
18,parent,topic_9,0.047603419516143004,0.1748040432800866,0.009283195069551177,0.03765621768096487,0.07938168346227967,0.02543437005720538,0.02823402570931144,0.028336486816787833,0.27213884842981045,0.08019034386908633,0.02868113767367946,0.08610389893271739,0.04553108810407628,0.0222129438028046,0.03440829759549553,594.2406460404609
24,child,topic_1,0.09580602259658902,0.11487455251917125,0.027943027421133675,0.04595466975191329,0.07676005556419287,0.04219189363486423,0.023909379924634135,0.060790178708628635,0.03580415318955996,0.08269578491826701,0.0674780048958635,0.1662884063315927,0.07495663104981992,0.029510090330847907,0.055037149162921885,2096.348771600756
24,child,topic_10,0.047959054729001735,0.10068406582455589,0.036511392001797774,0.03151352908062342,0.07939565316966948,0.029106999995519533,0.018174219799993424,0.04387431585405955,0.04036978708195997,0.180540584113728,0.052742351320078464,0.20553761014179017,0.0767973214066052,0.015517576891387353,0.04127553858923008,2299.705664643363
24,child,topic_11,0.035061963576579175,0.06724229929839849,0.024339778410156127,0.0318616910742189,0.07408038299060207,0.02976647063324613,0.01591217566950819,0.04785545480083852,0.028124744022764766,0.061112126480508254,0.3979437132450687,0.08286804720402771,0.037299749344688465,0.012188168996944436,0.05434323425245014,536.0219427000002
24,child,topic_12,0.054383984853420816,0.08664969832360761,0.035786966875670255,0.04338088525025901,0.09254899595120032,0.042372702390827195,0.03156883594259257,0.0738759987230956,0.03928328184827206,0.10981455100450738,0.06475131298183445,0.15127673590435206,0.09454925874187872,0.026586747228042527,0.053170043980439445,2352.4329330234605
24,child,topic_13,0.03867515910989275,0.09421729477086103,0.02992871410445077,0.028830471387947712,0.07012177227608911,0.020738115718627322,0.02257771872680386,0.02687064925950554,0.032098648894305165,0.07513158414679656,0.04335389799254863,0.1498408261279618,0.31378110715776836,0.022909849585644203,0.03092419074079712,1261.8107818089268
24,child,topic_14,0.06541822833445197,0.13436179054214828,0.017227077649708513,0.05117310486391054,0.05136938566620437,0.037484796533071935,0.03471021865159179,0.023501142183490305,0.03798638772784097,0.06782833100678597,0.044570229677348035,0.16971886664243713,0.0922405838360741,0.1322531576996697,0.040156698985266366,632.153540498164
24,child,topic_15,0.054501692128159224,0.10603480224157442,0.02264605664505928,0.04275483348859948,0.07598628495580141,0.03581446191537084,0.02067712404504627,0.04855300966080951,0.04454438744534172,0.07647396098283006,0.07183304995699354,0.1681023865754816,0.0584801077481213,0.01615197367354081,0.1574458685372706,1280.5788348944216
24,child,topic_2,0.048489735589446484,0.24710639828513062,0.025197429724842645,0.03152968310022068,0.06189602264636463,0.03723354542392383,0.020900728434998787,0.046321339135532824,0.04644932191789702,0.08404321894996081,0.06347805785096917,0.12856603060467534,0.06408413951133148,0.026718486433561943,0.0679858623911438,2602.4022389804354
24,child,topic_3,0.04530784713778137,0.07356178670058158,0.23238559683573157,0.02896503638246155,0.06522269691789459,0.025120748253505992,0.020247011621455927,0.05038605919328732,0.02365311730038912,0.07472214648395573,0.06838026877065842,0.14873933427509115,0.0914839391187016,0.019513477591627935,0.03231093341687618,278.50698144941805
24,child,topic_4,0.06252411930558564,0.07726850769804006,0.022209274032373598,0.08366206149093929,0.09456288983687954,0.041758434849076265,0.032176375153653985,0.07600859759055605,0.03556225351642347,0.08394167650141882,0.06801458772867859,0.16859505848978726,0.07433535180404162,0.021898122565336242,0.05748268943720959,1668.5562360739912
24,child,topic_5,0.0486469223709275,0.08720637155053396,0.023780398689230667,0.042020877309247556,0.1426020370068556,0.024236332934555526,0.016834439444407868,0.04827791935571402,0.036240060058935895,0.0841390657605819,0.07858808881781557,0.2116817533164246,0.09498886437742342,0.013030262019242685,0.047726606988103305,2327.7031906202737
24,child,topic_6,0.056352773277780877,0.09973346025508935,0.022885594972974783,0.042375983960499276,0.0577009572211889,0.1311883467591482,0.027515992488947816,0.05058849624553122,0.04296885146806472,0.06916492793229509,0.0608803108789594,0.20561420531577446,0.05711282037153016,0.026193666367997203,0.04972361248421862,1435.7055700668145
24,child,topic_7,0.059818890267731024,0.10328519690060764,0.019946544609578804,0.045996977814546806,0.05479036638857365,0.03632286107930721,0.11783257862177021,0.06818829666105714,0.03866225304468361,0.06225742818247859,0.06046063206208797,0.171380047955698,0.09375884418426952,0.02756996585481867,0.03972911637279119,995.3198907458686
24,child,topic_8,0.05060803013522826,0.06553631898873222,0.021499300223044835,0.05228243217569932,0.0626478930730792,0.026070334753264573,0.030776371057273922,0.22747176756813156,0.02588070326743493,0.05646031581542446,0.06251044559407122,0.22216075795272805,0.04571430847329349,0.00802363624733172,0.042357384675262226,1144.2786037929222
24,child,topic_9,0.039286673662598345,0.13090220026091112,0.02910924883399664,0.03667650281046809,0.0725225260163698,0.04056096112197044,0.030726893428868546,0.053400020624296225,0.07385681976865234,0.09840355789962033,0.05134588365844531,0.16403221678749058,0.0805481498732083,0.021896822562733956,0.07673152269036998,2571.2350394234327
24,child_self,topic_1,0.11936079728417444,0.10145776668727272,0.021238096638449704,0.05696543285293076,0.08451260776578041,0.0475718527817536,0.034313849292370274,0.06343481465762509,0.03567481175062555,0.0796352599433736,0.05077102494276996,0.15796269829665344,0.06488111943811645,0.029030578997419385,0.053189288670684703,1360.0514246199568
24,child_self,topic_10,0.047287631350756226,0.10629209477863685,0.02937030454915926,0.0329938026630756,0.08198844465040124,0.03503790873858948,0.018069393321169674,0.04113254353682342,0.0414580250522353,0.20456119127437417,0.04636976563272643,0.17504072892342717,0.0708555407792001,0.01759230500708343,0.051950319742341704,2305.3624896766623
24,child_self,topic_11,0.038130569134644715,0.07132789223002498,0.023148646269091227,0.036624429996440284,0.07695689982913338,0.03184725409534772,0.021675989035925446,0.05459593071611068,0.02528750076206482,0.066506652849493,0.3284455299283847,0.09957478535580304,0.05169334717744293,0.017819114188152147,0.05636545843194086,1669.910576442226
24,child_self,topic_12,0.04976296111089176,0.08493182764022307,0.032903943989785,0.041766568843987634,0.07872646613701775,0.039728501164210984,0.024467933477886793,0.057539815232537574,0.03496751278210681,0.09084321475886505,0.039405819144305465,0.28276497979962856,0.07554161136916546,0.020327426371106107,0.046321418178281955,4517.771694427375
24,child_self,topic_13,0.03992468618554131,0.0907001399124683,0.025290111683234598,0.03319605783088358,0.061601539410624524,0.02482110261436791,0.027980283329579858,0.029046238977671016,0.03210868682619902,0.07648539515953615,0.039405693227712514,0.14670077147556335,0.30802500347830286,0.02799510575765644,0.03671918413065861,2110.4344516109177
24,child_self,topic_14,0.05735424179158284,0.11232745250416432,0.015149804838474642,0.04632536272293566,0.05063513084785646,0.04743680090946618,0.04117734612619108,0.025217494637335986,0.04381781703967102,0.06880373512132598,0.049533876965236645,0.1504474541932756,0.0977373985969147,0.15194017644338081,0.042095907262188016,617.6396866778143
24,child_self,topic_15,0.04807367574005742,0.11065136568613473,0.02153818937296515,0.042986901116983556,0.07564167863312225,0.04036401580730894,0.02310856292569078,0.05168392477037153,0.04397627007134495,0.08133288267838969,0.06047203448515548,0.14736840813292174,0.05602174325968361,0.018701100878356552,0.17807924644151354,1432.8577693330938
24,child_self,topic_2,0.04774971077995952,0.27031906680108003,0.018707991332166784,0.03240161829111674,0.061964008993005255,0.03705150282838557,0.023215460699871675,0.0413223362717769,0.04954430075850394,0.08632695492380112,0.046088116448115016,0.12278216712241416,0.07223349159775878,0.027425687515264436,0.06286758563678009,2740.518409476171
24,child_self,topic_3,0.03227572875821929,0.07259015867652742,0.2312248043226648,0.02825577320957297,0.05943869749025595,0.02333341922421448,0.018235977745039014,0.04406169561460025,0.027967367908231042,0.08595837059235865,0.05380466516657775,0.20271804332455703,0.06567615376995042,0.012277807808999543,0.04218133638823141,701.6519741346705
24,child_self,topic_4,0.06816164209827047,0.08163857163646598,0.016193140389150488,0.1042532842454506,0.07714348257502684,0.04473487864506354,0.040730136010665205,0.07030729562841859,0.03790737582610178,0.07293390487424885,0.05851660728442158,0.17221829891207466,0.06938751478336871,0.02927779387116448,0.05659607322010812,1084.8432586475624
24,child_self,topic_5,0.057387610649943084,0.08743615348724103,0.022586621356121436,0.04200500119869965,0.17792915247914856,0.033747715944791395,0.01719553509623106,0.04852007016354209,0.040835961694910494,0.09043232019105193,0.0597722000867031,0.17832129174631556,0.0739627257494571,0.01452587908747736,0.05534176106836622,1982.1031587042019
24,child_self,topic_6,0.05933219091119603,0.09449080682487238,0.01661015615905669,0.05046824305194968,0.060375406380240616,0.14064431929547858,0.03218435153936577,0.04705714262041567,0.04859641426118639,0.07969547039080174,0.0536398509545937,0.17872816419522292,0.05216028700001865,0.028042919254251123,0.05797427716135007,1003.4639796043699
24,child_self,topic_7,0.06925263388433626,0.08837230800520028,0.015084359313736459,0.055336745337098786,0.04618590062005839,0.04184032006291018,0.14073932570762118,0.0744928920976811,0.04071318963501824,0.062081405978215674,0.052427130874130444,0.15418916986664566,0.07837320394278881,0.03779573371279938,0.043115680961759204,716.9003065743752
24,child_self,topic_8,0.05204965320496159,0.07569942393212012,0.02008996697629024,0.04691053403183962,0.06463030142328463,0.03334106383354324,0.0325461740841159,0.2402777523985812,0.03345406314976283,0.06832090271955918,0.06078850928831694,0.1715658956840003,0.04311214195062489,0.008347166902778666,0.04886645042022059,1439.766514523237
24,child_self,topic_9,0.045552011445966004,0.1342766840414137,0.022912695897238766,0.03989375087669245,0.07912605641923362,0.04869270249717426,0.03265848844015441,0.05134610658572126,0.10720188290861708,0.09480629240051269,0.040380110673779376,0.14175556358136027,0.07398389126939219,0.023984779572400656,0.06342898339034325,1065.7937856494186
24,parent,topic_1,0.21852718532936663,0.0970082139597476,0.009721166903710882,0.07359117467237522,0.0858436398660399,0.05874279758449526,0.04538226065791108,0.0479625797980742,0.0765437802904316,0.07295167243241303,0.015701955656831787,0.07818516230211132,0.03934103364386462,0.030839920231086566,0.049657456671540326,1268.3159355872351
24,parent,topic_10,0.0727474208923531,0.10325120668402964,0.009730481041011726,0.05732722280797407,0.08816788353671483,0.04446363395658685,0.02776529419707444,0.03331869563695624,0.09372622862039064,0.24025948758781224,0.01434740027254449,0.10341510204788135,0.047092711639437804,0.018447210188236664,0.04594002089099597,2147.229085748248
24,parent,topic_11,0.08099194133743072,0.09983313680253887,0.011990055148884177,0.0636805391275594,0.10931503187501466,0.05348758188767211,0.03303890739585836,0.0498065839716658,0.07236420529361899,0.07284641328471991,0.15309247758141895,0.08222804380258837,0.034092297826972685,0.020237860896159147,0.06299492376789786,1750.264055223695
24,parent,topic_12,0.08602744743958352,0.09122529266398778,0.013333291032182904,0.06687917743721071,0.10793491533203207,0.06668907695700299,0.03801204408882716,0.056260130074430446,0.10354775636782737,0.10495056632499643,0.013969509629585014,0.13574603276076727,0.04351166181576955,0.025884962743201952,0.046028135332594734,4350.62000396875
24,parent,topic_13,0.06232719807492532,0.07798334824705473,0.013082282894382636,0.0551857070839747,0.1007262990650526,0.03697399813679275,0.043609489471432554,0.026634454024417553,0.08321966633078319,0.0868895033255293,0.011081896742164761,0.10213359067231796,0.23257250768238355,0.02803659994388256,0.03954345830490579,2003.9979637644103
24,parent,topic_14,0.08701316703168982,0.10836823706397852,0.00714132118833432,0.061766508964363885,0.04974252213189908,0.05779234729493892,0.05021847231358526,0.017845731629615492,0.08480046508600896,0.062189025519432416,0.013733924943031894,0.1044510860515337,0.05905464691746886,0.1962044626487887,0.0396780812153302,542.5817315148473
24,parent,topic_15,0.07396968725116695,0.11637683411770453,0.008667886725143946,0.06652934984584169,0.08519116212256242,0.053560349992301366,0.028351539398452245,0.035330363680681036,0.10835829475848217,0.07223973282051058,0.017873330962263498,0.07533598383219044,0.027908514579575952,0.01806883694938612,0.21223813296373703,1264.4360109708948
24,parent,topic_2,0.07719390469126935,0.30422779926459825,0.007907952714682238,0.04408708403868803,0.06236002717294548,0.0473581138319523,0.034777146307199774,0.031064656140860982,0.10458020661729422,0.07951624651982715,0.0144349861289843,0.061038281865657386,0.05206493874685464,0.028569760992036102,0.05081889496714972,2623.202032450387
24,parent,topic_3,0.06958594306361195,0.10975812474897678,0.0918032381057094,0.049742098224628245,0.0738552706391667,0.05092430476836945,0.02897012642127245,0.04475518672401041,0.08610954623418907,0.12139028221644933,0.01680606235575974,0.11690698068184496,0.06659331864710036,0.0163340431522156,0.05646547401669557,726.4895486753243
24,parent,topic_4,0.09326785110712044,0.07545840383313315,0.009549990836292627,0.2176809356364085,0.08830297977674462,0.05679069815031702,0.04391726155959652,0.05444602610279311,0.07739609535627276,0.06798691121104684,0.015561058875012336,0.08799009461803657,0.03534762334657073,0.029326133528343037,0.046977936062311744,968.3123068463167
24,parent,topic_5,0.07693288237234207,0.07720691120596962,0.013062286409236314,0.07180902484305463,0.23541792941151066,0.043193883982873514,0.025342721927449498,0.03860029829536869,0.09024635948809542,0.09793108822669931,0.02128704882981431,0.09686545162729786,0.04543877285069997,0.017778508484544372,0.048886832045043765,1811.1294755767294
24,parent,topic_6,0.08282464063312323,0.08662216542418381,0.007778544798469815,0.0712184538765665,0.05388590458057255,0.2676594994309047,0.03791242975852686,0.03279682281425525,0.09445068580310134,0.0617042241066005,0.016130229838860994,0.08952463471315203,0.028483751402889793,0.02408833171613808,0.04491968110265455,889.6805051140964
24,parent,topic_7,0.07477485881067392,0.06822568857844725,0.009672501642108484,0.07144250760790047,0.05361106225041571,0.05649785981688345,0.25379314486403465,0.056240589343109326,0.0851922915868284,0.055107229598309965,0.011427059110917454,0.08951762253549483,0.044494824051902054,0.032463454172095736,0.03753930603087836,629.8505559553348
